country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Estonia,EST,1/20/2021,20478,20478,,1163,1000,1.54,1.54,,754,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,1/21/2021,21985,21985,,1507,1015,1.66,1.66,,765,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,1/22/2021,24196,24196,,2211,1074,1.82,1.82,,810,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,1/23/2021,25704,25704,,1508,1106,1.94,1.94,,834,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,1/24/2021,25964,25964,,260,1112,1.96,1.96,,838,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Estonia,EST,1/25/2021,26126,26126,,162,1122,1.97,1.97,,846,Pfizer/BioNTech,National Health Board,https://www.terviseamet.ee/et/uudised
Finland,FIN,12/31/2020,1767,,,,,0.03,,,,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/1/2021,,,,,459,,,,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/2/2021,,,,,459,,,,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/3/2021,,,,,459,,,,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/4/2021,3604,,,,459,0.07,,,83,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/5/2021,5445,,,1841,736,0.1,,,133,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/6/2021,,,,,839,,,,151,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/7/2021,8155,,,,913,0.15,,,165,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/8/2021,11135,,,2980,1273,0.2,,,230,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/9/2021,,,,,1353,,,,244,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/10/2021,,,,,1433,,,,259,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/11/2021,14196,,,,1513,0.26,,,273,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/12/2021,17617,,,3421,1739,0.32,,,314,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/13/2021,23126,,,5509,2332,0.42,,,421,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/14/2021,33033,,,9907,3554,0.6,,,641,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/15/2021,43143,,,10110,4573,0.78,,,825,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/16/2021,,,,,4971,,,,897,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/17/2021,,,,,5369,,,,969,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/18/2021,54568,,,,5767,0.98,,,1041,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/19/2021,55824,,,1256,5458,1.01,,,985,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/20/2021,62061,,,6237,5562,1.12,,,1004,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/21/2021,78300,,,16239,6467,1.41,,,1167,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/22/2021,91260,,,12960,6874,1.65,,,1241,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/23/2021,,,,,7253,,,,1309,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/24/2021,,,,,7633,,,,1378,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
Finland,FIN,1/25/2021,110651,106098,4553,,8012,2,1.91,0.08,1446,Pfizer/BioNTech,Finnish Institute for Health and Welfare,https://www.thl.fi/episeuranta/rokotukset/koronarokotusten_edistyminen.html
France,FRA,1/4/2021,1000,1000,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/5/2021,6000,6000,,5000,5000,0.01,0.01,,74,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/6/2021,18000,18000,,12000,8500,0.03,0.03,,125,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/7/2021,45000,45000,,27000,14667,0.07,0.07,,216,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/8/2021,81000,81000,,36000,20000,0.12,0.12,,295,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/9/2021,95000,95000,,14000,18800,0.14,0.14,,277,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/10/2021,107000,107000,,12000,17667,0.16,0.16,,260,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/11/2021,138351,138351,,31351,19622,0.2,0.2,,289,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/12/2021,189834,189834,,51483,26262,0.28,0.28,,387,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/13/2021,247167,247167,,57333,32738,0.36,0.36,,483,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/14/2021,318216,318216,,71049,39031,0.47,0.47,,575,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/15/2021,388730,388730,,70514,43961,0.57,0.57,,648,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/16/2021,413046,413046,,24316,45435,0.61,0.61,,670,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/17/2021,422127,422127,,9081,45018,0.62,0.62,,664,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/18/2021,479873,479873,,57746,48789,0.71,0.71,,719,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/19/2021,585664,585664,,105791,56547,0.86,0.86,,834,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/20/2021,692777,692777,,107113,63659,1.02,1.02,,938,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/21/2021,823567,823567,,130790,72193,1.21,1.21,,1064,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/22/2021,963139,963139,,139572,82058,1.42,1.42,,1210,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/23/2021,1008720,1008720,,45581,85096,1.49,1.49,,1254,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/24/2021,1026871,1026871,,18151,86392,1.51,1.51,,1274,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
France,FRA,1/25/2021,1092958,1092958,,66087,87584,1.61,1.61,,1291,Pfizer/BioNTech,Ministry of Health,https://www.data.gouv.fr/fr/datasets/donnees-relatives-aux-personnes-vaccinees-contre-la-covid-19/
Germany,DEU,12/27/2020,24259,24258,1,,,0.03,0.03,0,,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,12/28/2020,43980,43979,1,19721,19721,0.05,0.05,0,235,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,12/29/2020,87131,87130,1,43151,31436,0.1,0.1,0,375,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,12/30/2020,144616,144615,1,57485,40119,0.17,0.17,0,479,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,12/31/2020,182538,182537,1,37922,39570,0.22,0.22,0,472,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/1/2021,213147,213146,1,30609,37778,0.25,0.25,0,451,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/2/2021,258178,258177,1,45031,38986,0.31,0.31,0,465,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/3/2021,282725,282724,1,24547,36924,0.34,0.34,0,441,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/4/2021,331400,331399,1,48675,41060,0.4,0.4,0,490,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/5/2021,382471,382470,1,51071,42191,0.46,0.46,0,504,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/6/2021,438722,438721,1,56251,42015,0.52,0.52,0,501,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/7/2021,496594,496593,1,57872,44865,0.59,0.59,0,535,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/8/2021,554705,554704,1,58111,48794,0.66,0.66,0,582,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/9/2021,608547,608546,1,53842,50053,0.73,0.73,0,597,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/10/2021,641010,641009,1,32463,51184,0.77,0.77,0,611,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/11/2021,706926,706924,2,65916,53647,0.84,0.84,0,640,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/12/2021,787151,787138,13,80225,57811,0.94,0.94,0,690,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/13/2021,880828,880813,15,93677,63158,1.05,1.05,0,754,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/14/2021,980881,980811,70,100053,69184,1.17,1.17,0,826,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/15/2021,1071560,1071259,301,90679,73836,1.28,1.28,0,881,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/16/2021,1126456,1125688,768,54896,73987,1.34,1.34,0,883,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/17/2021,1171481,1156253,15228,45025,75782,1.4,1.38,0.02,904,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/18/2021,1239478,1208085,31393,67997,76079,1.48,1.44,0.04,908,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/19/2021,1323596,1265081,58515,84118,76635,1.58,1.51,0.07,915,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/20/2021,1441777,1336527,105250,118181,80136,1.72,1.6,0.13,956,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/21/2021,1528846,1392721,136125,87069,78281,1.82,1.66,0.16,934,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/22/2021,1637858,1473184,164674,109012,80900,1.95,1.76,0.2,966,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/23/2021,1722070,1519332,202738,84212,85088,2.06,1.81,0.24,1016,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Germany,DEU,1/24/2021,1783118,1554355,228763,61048,87377,2.13,1.86,0.27,1043,"Moderna, Pfizer/BioNTech",Robert Koch Institut,https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Daten/Impfquoten-Tab.html
Gibraltar,GIB,1/10/2021,420,420,,,,1.25,1.25,,,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/11/2021,1445,1445,,1025,1025,4.29,4.29,,30424,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/12/2021,2501,2501,,1056,1040,7.42,7.42,,30869,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/13/2021,,,,,986,,,,29266,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/14/2021,,,,,959,,,,28465,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/15/2021,5135,5135,,,943,15.24,15.24,,27990,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/16/2021,5847,5847,,712,904,17.35,17.35,,26832,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/17/2021,5847,5847,,0,775,17.35,17.35,,23003,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/18/2021,6435,6435,,588,713,19.1,19.1,,21163,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/19/2021,7017,7017,,582,645,20.83,20.83,,19145,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/20/2021,7017,7017,,0,520,20.83,20.83,,15434,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/21/2021,7947,7947,,930,527,23.59,23.59,,15642,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/22/2021,8877,8877,,930,535,26.35,26.35,,15880,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/23/2021,9807,9807,,930,566,29.11,29.11,,16800,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Gibraltar,GIB,1/24/2021,10341,10341,,534,642,30.69,30.69,,19056,Pfizer/BioNTech,Government of Gibraltar,https://twitter.com/GibraltarGov/status/1353698998561943557
Greece,GRC,12/28/2020,386,386,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/29/2020,1056,1056,,670,670,0.01,0.01,,64,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/30/2020,1709,1709,,653,662,0.02,0.02,,64,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,12/31/2020,2313,2313,,604,642,0.02,0.02,,62,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/1/2021,2591,2591,,278,551,0.02,0.02,,53,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/2/2021,3132,3132,,541,549,0.03,0.03,,53,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/3/2021,3843,3843,,711,576,0.04,0.04,,55,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/4/2021,9975,9975,,6132,1370,0.1,0.1,,131,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/5/2021,16233,16233,,6258,2168,0.16,0.16,,208,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/6/2021,20466,20466,,4233,2680,0.2,0.2,,257,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/7/2021,26006,26006,,5540,3385,0.25,0.25,,325,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/8/2021,34787,34787,,8781,4599,0.33,0.33,,441,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/9/2021,40163,40163,,5376,5290,0.39,0.39,,508,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/10/2021,44080,44080,,3917,5748,0.42,0.42,,551,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/11/2021,49645,49645,,5565,5667,0.48,0.48,,544,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/12/2021,56199,56199,,6554,5709,0.54,0.54,,548,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/13/2021,64619,64619,,8420,6308,0.62,0.62,,605,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/14/2021,70695,70695,,6076,6384,0.68,0.68,,612,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/15/2021,75276,75276,,4581,5784,0.72,0.72,,555,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/16/2021,79744,79744,,4468,5654,0.77,0.77,,542,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/17/2021,,,,,5486,,,,526,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/18/2021,85223,84803,420,,5083,0.82,0.81,0,488,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/19/2021,93179,92139,1040,7956,5283,0.89,0.88,0.01,507,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/20/2021,107335,105700,1635,14156,6102,1.03,1.01,0.02,585,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/21/2021,123347,121109,2238,16012,7522,1.18,1.16,0.02,722,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
Greece,GRC,1/22/2021,140870,138312,2558,17523,9371,1.35,1.33,0.02,899,Pfizer/BioNTech,Ministry of Health,https://www.data.gov.gr/datasets/mdg_emvolio/
